lat,lon,ndvi,pot_evap_mm,precip_mm,soil_moisture,temp_max_c,wind_speed,fire_count,fire_occurred,year,month
32.5,-117.0,0.309775,69.64187324047089,8.62540309439197,0.2411792252653388,17.47357428766071,0.944587688666199,0,0,2022,1
32.5,-116.75,0.309775,93.74862350523472,10.107025551896244,0.2452383195200273,18.288255310058616,1.406459750034587,0,0,2022,1
32.5,-116.5,0.34785,239.24957402050492,7.549688267808108,0.1974031181745632,16.8298887929609,0.9547643727688228,0,0,2022,1
32.5,-116.25,0.30605,337.1271900832653,3.336232203345446,0.1210751225871424,15.758476798765116,0.2130468057874191,0,0,2022,1
32.5,-116.0,0.30605,109.55489613115788,2.01725778291717,0.0693268929758379,17.44448291409401,0.7397666286833118,0,0,2022,1
32.5,-115.75,0.115425,80.72972483932972,1.205474186043887,0.0602233999518938,20.243938864431072,1.0321781400358234,0,0,2022,1
32.5,-115.5,0.13195,110.67833006381989,0.5540811003257318,0.0378604037787324,21.05476962674049,1.2329268131232378,0,0,2022,1
32.5,-115.25,0.304,181.8144991993904,0.2201535285522027,0.039273154351019,22.327252344931367,1.5274855550140345,0,0,2022,1
32.5,-115.0,0.304,251.6284119337797,0.1764260710288567,0.2407472313091318,22.474949793661835,2.011109249995366,0,0,2022,1
32.5,-114.75,0.169875,210.073996335268,0.4104264558364434,0.0709751754678705,21.90097986036733,2.2875968393670023,0,0,2022,1
32.5,-114.5,0.169875,112.26341873407364,0.7860586525012536,0.0347269273573352,21.425748566658285,1.953267600610397,0,0,2022,1
32.5,-114.25,0.113225,118.7056377530098,0.8612368733693643,0.0404231471400107,21.1208613487982,1.6981767628040063,0,0,2022,1
32.75,-117.0,0.394925,124.9212846159935,11.809492531519084,0.2536126106016097,18.202541154430776,1.0905122268786358,0,0,2022,1
32.75,-116.75,0.394925,170.51873356103897,12.49273126135364,0.2499205168857369,18.01390843545238,1.3492288107903447,0,0,2022,1
32.75,-116.5,0.4147,357.7342014759779,7.047783631186633,0.186241344739032,15.942217476137271,0.3680094359824991,0,0,2022,1
32.75,-116.25,0.215575,79.67600971460342,2.540331381659655,0.0719687246507213,17.9141852348082,0.6747415468404416,0,0,2022,1
32.75,-116.0,0.215575,70.50367631018162,0.9493735165406748,0.0673555199817944,19.93188629150393,1.1852097460037287,0,0,2022,1
32.75,-115.75,0.097975,170.91413587331772,0.2209581912566705,0.1064828903444351,21.198756236414795,1.3387306291845884,0,0,2022,1
32.75,-115.5,0.30515,209.6527349203825,0.1370013238002343,0.1288033711012974,22.008555307695985,1.1844547702363746,0,0,2022,1
32.75,-115.25,0.30515,221.23903781175613,0.1214482368041558,0.1590331805649623,22.39745729507939,1.47314024340189,0,0,2022,1
32.75,-115.0,0.307975,109.43264327943324,0.1473427296687646,0.0457084563470655,22.24189590946321,2.0879780878716945,0,0,2022,1
32.75,-114.75,0.205575,224.50497560203075,0.2757497609664483,0.0908343253597136,22.285290551954745,2.538687763224311,0,0,2022,1
32.75,-114.5,0.205575,122.45219387114048,0.4798323393870873,0.0319637842075799,22.004931591403132,2.006786415267916,0,0,2022,1
32.75,-114.25,0.1502,153.21206115186214,0.5125068605948968,0.0371675234968944,22.04278483236993,1.5904141909710223,0,0,2022,1
33.0,-117.25,0.34175,86.52292937040329,16.71888684044376,0.2557806609779276,17.34034660093249,0.342128955617138,0,0,2022,1
33.0,-117.0,0.39595,88.67532014846802,14.082754078607708,0.2739397941097135,18.3131607301774,1.050168015490296,0,0,2022,1
33.0,-116.75,0.4673,138.01475800573826,11.40761007676616,0.2602286184987714,17.7728593149493,1.1207786261987691,0,0,2022,1
33.0,-116.5,0.316075,185.27199141681197,6.0275085748244805,0.1398416898583853,16.9310917269799,0.1290976340094903,0,0,2022,1
33.0,-116.25,0.09025,69.28801164031029,1.6424321116019769,0.0631011224562122,19.22489306542184,0.8837408075610305,0,0,2022,1
33.0,-116.0,0.09025,65.62233157455921,0.5499963195134683,0.0596895525532384,20.096657340757304,1.3296527857815128,0,0,2022,1
33.0,-115.75,0.2176,85.97706072032452,0.0610985339690728,0.0534993243473832,21.25347117762413,1.4228765831510266,0,0,2022,1
33.0,-115.5,0.380575,259.3264114111662,0.0762306631614251,0.1409859862378848,22.31069803545552,1.1728624879359797,0,0,2022,1
33.0,-115.25,0.380575,237.88898810744288,0.1353584707786126,0.1394259955293388,22.40461280576648,1.5105525819036991,0,0,2022,1
33.0,-115.0,0.15095,105.7850755751133,0.2342686534930749,0.058453006129111,22.215510509860167,2.1863432284325928,0,0,2022,1
33.0,-114.75,0.140975,143.6742004007101,0.3293715895225091,0.0342367951587964,21.65659952471333,3.050002913342874,0,0,2022,1
33.0,-114.5,0.140975,132.01136700809002,0.3756620467711968,0.0347230613872569,21.635050792078857,2.73500789664593,0,0,2022,1
33.0,-114.25,0.1418,130.269518122077,0.4490353644897027,0.0358032923872752,20.886698372133367,2.4099260118490498,0,0,2022,1
33.25,-118.5,0.4119,58.33921581506729,7.521048235993533,0.2826904994185253,15.518234548261091,1.411254071341398,0,0,2022,1
33.25,-117.5,0.4417,69.32072341442108,12.983642566304354,0.2836263820689211,18.596475219726585,0.9428708452400536,0,0,2022,1
33.25,-117.25,0.47295,109.32805575430392,13.254512149195818,0.272655317860265,18.510767955164795,0.8668736536155207,0,0,2022,1
33.25,-117.0,0.50305,394.1140715032816,11.32422131608024,0.2749159002816805,17.3320429894232,0.9468457552616074,0,0,2022,1
33.25,-116.75,0.38625,436.9755685329437,9.749574634533076,0.2745318515326387,16.393342590332054,0.7535130667401087,0,0,2022,1
33.25,-116.5,0.2035,77.20273546874523,5.101474049787669,0.1103991744338825,18.53553518479873,0.5516318577693188,0,0,2022,1
33.25,-116.25,0.2035,70.8889327943325,1.1728685827065988,0.0523011402417254,19.101397409746767,0.8837275664714318,0,0,2022,1
33.25,-116.0,0.149325,47.16780409216881,0.3273115039874597,0.0332678210350774,19.64103875929311,0.9846515415861424,0,0,2022,1
33.25,-115.75,0.098175,48.808032646775246,0.1349337876845879,0.0320943555524272,20.076555485879226,1.1758261519541495,0,0,2022,1
33.25,-115.5,0.0864,79.8401515930891,0.2284050465632958,0.0322392320120206,20.67105784262384,1.572059872577725,0,0,2022,1
33.25,-115.25,0.0864,99.32581335306168,0.1978055120517297,0.0307590371818952,20.087204151768844,2.006671167613702,0,0,2022,1
33.25,-115.0,0.098175,115.20453728735448,0.4898608208705468,0.0313830580762637,19.91942170666113,2.4462465606263604,0,0,2022,1
33.25,-114.75,0.1355,130.5752396583557,0.8449443162490411,0.0340836073762627,20.26966875137822,2.5256296645186724,0,0,2022,1
33.25,-114.5,0.19175,119.05267648398876,0.7601343573142572,0.0378495698334068,19.46874894172919,2.3871010082941115,0,0,2022,1
33.25,-114.25,0.134325,111.7083691060543,1.2199096859504266,0.0429770767047841,19.17975104547321,2.166040128470162,0,0,2022,1
33.5,-117.75,0.40105,121.35046472152072,10.29279832849994,0.2671343143695571,18.86352535781043,0.9943886466714033,0,0,2022,1
33.5,-117.5,0.445925,120.4452347010374,15.2392890782167,0.2804327934019027,18.529844640916394,0.95788978330235,0,0,2022,1
33.5,-117.25,0.450775,190.90332835912704,16.899986240368037,0.2801159633103237,17.966120984477413,0.9205107322677292,0,0,2022,1
33.5,-117.0,0.347175,157.76779502630234,10.75122137675777,0.2696610009798439,18.04965054911952,0.9890779723557632,0,0,2022,1
33.5,-116.75,0.319825,349.0394912660122,8.916704031925349,0.268685422917848,16.366591472010498,0.6952918617907049,0,0,2022,1
33.5,-116.5,0.2277,146.25493064522743,5.025308626990466,0.0998506033292381,16.49295713363159,0.560731846809565,0,0,2022,1
33.5,-116.25,0.2277,114.45926129817964,0.995732891659884,0.0904483538801951,20.82465367471019,1.0762509545886036,0,0,2022,1
33.5,-116.0,0.15545,66.9552069157362,0.2570339025069756,0.0463507047263524,20.940687659478957,1.3976949432632817,0,0,2022,1
33.5,-115.75,0.093325,91.99509024620056,0.2405010641624017,0.0353503791234826,20.198287643924857,1.6884768908820336,0,0,2022,1
33.5,-115.5,0.093325,98.64339791238308,0.6091371656467004,0.0309041341145833,19.07369913901056,1.8633633933060096,0,0,2022,1
33.5,-115.25,0.10435,108.92806947231291,0.3598519147445245,0.0279631050684118,18.557454681396507,2.111608506904196,0,0,2022,1
33.5,-115.0,0.10875,114.73886482417583,0.3568791330863519,0.0281009468981014,20.053802539456285,2.441532142777348,0,0,2022,1
33.5,-114.75,0.2024,259.4447787851095,0.7080398977805658,0.0901698553433982,20.95595210905998,2.00237020522538,0,0,2022,1
33.5,-114.5,0.147425,108.31497237086296,0.6268248439837976,0.0353662890772665,19.77645743585407,1.6909111139652695,0,0,2022,1
33.5,-114.25,0.1423,105.06252758204936,0.8714460314322992,0.0396442413330078,19.247250636931422,1.4592501936037117,0,0,2022,1
